id,bg_year_id,bg_make_id,bg_model_id,bg_submodel_id,,,,
5148,2,40,233,1757,,,,
5149,2,50,275,1924,,,,
5150,2,2,163,2557,,,,
5151,2,2,151,1439,,,,
5152,2,33,178,1695,,,,
5153,6,8,356,1390,,,,
5154,2,11,54,1408,,,,
5155,6,39,480,2302,,,,
5156,6,42,370,1782,,,,
5157,6,28,347,1401,,,,
5158,6,4,16,2541,,,,
5159,1,40,233,42,,,,
5160,1,40,233,42,,,,
5161,2,10,378,1435,,,,
5162,2,29,348,1441,,,,
5163,6,25,113,2509,,,,
5164,6,27,117,1705,,,,
5165,2,26,361,1335,,,,
5166,6,34,187,2823,,,,
5167,6,35,352,1750,,,,
5168,6,40,234,2516,,,,
5169,6,44,502,2487,,,,
5170,2,49,272,2583,,,,
5171,6,7,29,2613,,,,
5172,6,8,35,2514,,,,
5173,2,13,59,1455,,,,
5174,6,15,68,2494,,,,
5175,6,39,480,2302,,,,
5176,6,48,354,1995,,,,
5177,1,17,94,1369,,,,
5178,1,17,94,1369,,,,
5179,2,2,154,1363,,,,
5180,6,3,8,1620,,,,
5181,6,31,141,1432,,,,
5182,6,2,486,2158,,,,
5183,6,35,352,1750,,,,
5184,6,37,218,2486,,,,
5185,2,39,321,1611,,,,
5186,2,17,80,1970,,,,
5187,2,3,278,1846,,,,
5188,2,10,52,1895,,,,
5189,2,47,267,1839,,,,
5190,2,11,56,1355,,,,
5191,6,2,151,3021,,,,
5192,6,2,151,3020,,,,
5193,6,2,151,3020,,,,
5194,1,2,151,268,,,,
5195,2,51,298,1704,,,,
5196,6,37,319,2320,,,,
5197,1,37,319,262,,,,
5198,,,,,,,,
5199,2,4,332,1420,,,,
5200,2,4,332,1420,,,,
5201,6,18,357,1567,,,,
5202,6,3,6,2491,,,,
5203,6,4,17,2492,,,,
5204,6,19,813,4051,,,,
5205,6,2,163,2594,,,,
5206,6,37,213,2851,,,,
5207,6,3,7,2863,,,,
5208,6,6,376,2879,,,,
5209,6,7,29,2613,,,,
5210,6,15,286,2661,,,,
5211,6,18,96,2697,,,,
5212,6,25,112,2044,,,,
5213,1,25,299,82,,,,
5214,1,25,299,82,,,,
5215,6,18,97,2584,,,,
5216,6,39,225,2754,,,,
5217,6,2,154,2664,,,,
5218,8,35,202,1697,,,,
5219,6,8,33,2778,,,,
5220,6,17,80,2669,,,,
5221,6,29,135,2939,,,,
5222,6,11,54,1379,,,,
5223,6,8,32,2929,,,,
5224,1,27,300,834,,,,
5225,1,27,300,834,,,,
5226,6,45,256,2545,,,,
5227,6,42,370,1782,,,,
5228,6,2,151,3020,,,,
5229,2,33,178,1695,,,,
5230,6,45,255,2846,,,,
5231,8,4,16,2958,,,,
5232,6,37,216,,,,,
5233,6,2,156,3017,,,,
5234,6,33,176,1469,,,,
5235,6,35,193,2360,,,,
5236,2,24,107,1387,,,,
5237,2,24,107,1387,,,,
5238,6,10,378,2564,,,,
5239,6,39,480,2302,,,,
5240,8,4,355,1563,,,,
5241,6,26,116,2885,,,,
5242,,,,,,,,
5243,6,44,580,,,,,
5244,6,11,54,1379,,,,
5245,6,18,626,2498,,,,
5246,6,31,142,1400,,,,
5247,6,29,364,2336,,,,
5248,6,3,6,2491,,,,
5249,6,8,32,2929,,,,
5250,6,10,283,2981,,,,
5251,8,3,7,2667,,,,
5252,6,29,126,2484,,,,
5253,8,35,202,2956,,,,
5254,6,37,212,2331,,,,
5255,6,3,8,1620,,,,
5256,2,10,378,1435,,,,
5257,8,35,195,2384,,,,
5258,6,3,3,2867,,,,
5259,8,27,345,3033,,,,
5260,8,42,370,3061,,,,
5261,2,,,,,,,
5262,8,39,766,3679,,,,
5263,2,54,454,2057,,,,
5264,6,29,128,2341,,,,
5265,6,4,15,2720,,,,
5266,6,8,534,2567,,,,
5267,8,2,349,1800,,,,
5268,8,39,766,3679,,,,
5269,8,2,349,3107,,,,
5270,8,17,505,3453,,,,
5271,,29,,,,,,
5272,6,25,112,2044,,,,
5273,6,27,117,1705,,,,
5274,6,29,126,2484,,,,
5275,6,40,233,2908,,,,
5276,6,160,,,,,,
5277,2,33,173,1618,,,,
5278,2,33,173,1618,,,,
5279,6,3,278,2864,,,,
5280,2,3,278,1846,,,,
5281,8,35,195,3168,,,,
5282,6,16,504,2489,,,,
5283,6,27,119,2611,,,,
5284,8,37,216,2725,,,,
5285,8,17,89,2608,,,,
5286,8,2,349,3107,,,,
5287,6,33,350,1748,,,,
5288,8,35,195,2384,,,,
5289,6,27,344,1792,,,,
5290,6,29,131,2943,,,,
5291,8,47,262,2962,,,,
5292,8,4,355,1563,,,,
5293,8,19,359,1886,,,,
5294,6,27,119,2813,,,,
5295,6,29,130,2571,,,,
5296,2,2,151,1610,,,,
5297,6,11,55,1381,,,,
5298,6,40,233,2660,,,,
5299,6,18,503,2488,,,,
5300,6,3,8,1620,,,,
5301,6,15,286,2661,,,,
5302,6,15,286,2661,,,,
5303,8,34,576,3505,,,,
5304,6,4,16,2541,,,,
5305,,6,25,,,,,
5306,8,42,370,3061,,,,
5307,8,35,197,3053,,,,
5308,2,29,348,1441,,,,
5309,8,4,12,3068,,,,
5310,8,25,111,3083,,,,
5311,6,28,305,2889,,,,
